employee_id,year,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks,break_required,illegal_breaks,violations
4482,2024,8.0,4.25,3.75,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
4482,2024,8.0,4.25,3.75,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
4482,2024,8.0,4.25,3.75,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
4482,2024,8.0,4.25,3.75,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
4482,2024,8.0,4.25,3.75,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
4482,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
4482,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
4482,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
4482,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
4482,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
4482,2024,8.0,4.85,3.15,0.0,0.5000000001,0.0,1,Y,OK,0
4482,2024,8.016666667,4.383333333,3.633333333,0.0,0.5666666668,0.0,1,Y,OK,0
4482,2024,7.916666667,4.333333333,3.583333333,0.0,0.5833333335,0.0,1,Y,OK,0
4482,2024,8.0,4.383333333,3.616666667,0.0,0.6166666668,0.0,1,Y,OK,0
4482,2024,7.9,4.266666667,3.633333333,0.0,0.6166666668,0.0,1,Y,OK,0
4482,2024,7.95,4.316666667,3.633333333,0.0,0.6,0.0,1,Y,OK,0
4482,2024,7.916666667,4.283333333,3.633333333,0.0,0.6333333333,0.0,1,Y,OK,0
4482,2024,7.85,4.25,3.6,0.0,0.6166666666,0.0,1,Y,OK,0
