employee_id,year,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks,break_required,illegal_breaks,violations
4526,2022,8.0,4.0,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
4526,2022,8.0,4.0,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
4526,2022,8.55,4.5,4.05,0.0,0.5000000001,0.0,1,Y,OK,0
4526,2022,8.5,4.183333333,4.316666667,0.0,0.2666666667,0.0,1,Y,VIOLATION,1
4526,2022,8.233333333,4.233333333,4.0,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4526,2022,8.266666667,4.166666667,4.1,0.0,0.4166666666,0.0,1,Y,VIOLATION,1
4526,2022,8.266666667,4.183333333,4.083333333,0.0,0.3999999999,0.0,1,Y,VIOLATION,1
4526,2022,8.183333333,4.2,3.983333333,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
4526,2022,8.216666667,4.15,4.066666667,0.0,0.4333333333,0.0,1,Y,VIOLATION,1
4526,2022,8.266666667,4.166666667,4.1,0.0,0.4166666666,0.0,1,Y,VIOLATION,1
4526,2022,8.116666667,4.066666667,4.05,0.0,0.4666666666,0.0,1,Y,VIOLATION,1
4526,2022,8.116666667,4.05,4.066666667,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4526,2022,8.133333333,4.133333333,4.0,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4526,2022,8.15,4.1,4.05,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4526,2022,7.8,3.516666667,4.283333333,0.0,0.4666666668,0.0,1,Y,VIOLATION,1
4526,2022,8.166666667,4.133333333,4.033333333,0.0,0.4666666666,0.0,1,Y,VIOLATION,1
4526,2022,8.2,4.133333333,4.066666667,0.0,0.4333333333,0.0,1,Y,VIOLATION,1
4526,2022,8.233333333,4.133333333,4.1,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.2,4.133333333,4.066666667,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4526,2022,8.283333333,4.216666667,4.066666667,0.0,0.3666666666,0.0,1,Y,VIOLATION,1
4526,2022,8.2,4.15,4.05,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.216666667,4.133333333,4.083333333,0.0,0.4333333333,0.0,1,Y,VIOLATION,1
4526,2022,8.2,4.116666667,4.083333333,0.0,0.4333333333,0.0,1,Y,VIOLATION,1
4526,2022,8.216666667,4.133333333,4.083333333,0.0,0.4333333333,0.0,1,Y,VIOLATION,1
4526,2022,8.316666667,4.233333333,4.083333333,0.0,0.3666666668,0.0,1,Y,VIOLATION,1
4526,2022,8.116666667,4.066666667,4.05,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.133333333,4.083333333,4.05,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.116666667,4.1,4.016666667,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4526,2022,8.133333333,4.083333333,4.05,0.0,0.4666666668,0.0,1,Y,VIOLATION,1
4526,2022,8.166666667,4.1,4.066666667,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.183333333,4.1,4.083333333,0.0,0.4333333333,0.0,1,Y,VIOLATION,1
4526,2022,8.166666667,4.1,4.066666667,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.15,4.1,4.05,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.116666667,4.1,4.016666667,0.0,0.4666666666,0.0,1,Y,VIOLATION,1
4526,2022,8.2,4.083333333,4.116666667,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.166666667,4.116666667,4.05,0.0,0.4333333333,0.0,1,Y,VIOLATION,1
4526,2022,8.183333333,4.1,4.083333333,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.166666667,4.1,4.066666667,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.166666667,4.1,4.066666667,0.0,0.4666666668,0.0,1,Y,VIOLATION,1
4526,2022,8.2,4.116666667,4.083333333,0.0,0.4333333333,0.0,1,Y,VIOLATION,1
4526,2022,8.166666667,4.116666667,4.05,0.0,0.4666666668,0.0,1,Y,VIOLATION,1
4526,2022,8.35,4.1,4.25,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.116666667,4.066666667,4.05,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.166666667,4.083333333,4.083333333,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.116666667,4.083333333,4.033333333,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4526,2022,8.133333333,4.1,4.033333333,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4526,2022,8.116666666,4.083333333,4.033333333,0.0,0.4666666668,0.0,1,Y,VIOLATION,1
4526,2022,8.166666667,4.133333333,4.033333333,0.0,0.4499999999,0.0,1,Y,VIOLATION,1
4526,2022,8.166666667,4.116666667,4.05,0.0,0.4666666668,0.0,1,Y,VIOLATION,1
4526,2022,8.15,4.116666667,4.033333333,0.0,0.4666666666,0.0,1,Y,VIOLATION,1
4526,2022,8.116666667,4.083333333,4.033333333,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4526,2022,8.15,4.1,4.05,0.0,0.4333333333,0.0,1,Y,VIOLATION,1
4526,2022,8.15,4.1,4.05,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.183333333,4.1,4.083333333,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.183333333,4.116666667,4.066666667,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.15,4.133333333,4.016666667,0.0,0.4333333333,0.0,1,Y,VIOLATION,1
4526,2022,8.216666667,4.166666667,4.05,0.0,0.4166666668,0.0,1,Y,VIOLATION,1
4526,2022,8.183333333,4.116666667,4.066666667,0.0,0.4333333333,0.0,1,Y,VIOLATION,1
4526,2022,8.116666667,4.066666667,4.05,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4526,2022,8.183333333,4.116666667,4.066666667,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.15,4.1,4.05,0.0,0.4666666668,0.0,1,Y,VIOLATION,1
4526,2022,8.166666667,4.116666667,4.05,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.25,4.133333333,4.116666667,0.0,0.4166666666,0.0,1,Y,VIOLATION,1
4526,2022,8.133333333,4.083333333,4.05,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
4526,2022,8.216666667,4.166666667,4.05,0.0,0.3833333334,0.0,1,Y,VIOLATION,1
