employee_id,year,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks,break_required,illegal_breaks,violations
4698,2021,7.85,4.15,3.7,0.0,0.5166666668,0.0,1,Y,OK,0
4698,2021,7.933333333,4.183333333,3.75,0.0,0.5000000001,0.0,1,Y,OK,0
4698,2021,8.05,4.283333333,3.766666667,0.0,0.4666666666,0.0,1,Y,VIOLATION,1
4698,2021,8.016666666,4.233333333,3.783333333,0.0,0.4166666668,0.0,1,Y,VIOLATION,1
4698,2021,7.9,4.15,3.75,0.0,0.4666666668,0.0,1,Y,VIOLATION,1
4698,2021,8.05,4.3,3.75,0.0,0.4666666666,0.0,1,Y,VIOLATION,1
4698,2021,7.866666667,4.166666667,3.7,0.0,0.5666666666,0.0,1,Y,OK,0
4698,2021,7.9,4.2,3.7,0.0,0.5666666666,0.0,1,Y,OK,0
4698,2021,7.883333333,4.25,3.633333333,0.0,0.5166666666,0.0,1,Y,OK,0
4698,2021,8.0,4.2,3.8,0.0,0.4333333333,0.0,1,Y,VIOLATION,1
4698,2021,7.983333333,4.183333333,3.8,0.0,0.4166666666,0.0,1,Y,VIOLATION,1
4698,2021,8.05,4.216666667,3.833333333,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4698,2021,7.9,4.166666667,3.733333333,0.0,0.5166666666,0.0,1,Y,OK,0
4698,2021,7.85,4.35,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
4698,2021,7.95,4.283333333,3.666666667,0.0,0.55,0.0,1,Y,OK,0
4698,2021,7.95,4.2,3.75,0.0,0.4333333333,0.0,1,Y,VIOLATION,1
4698,2021,8.1,4.6,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
4698,2021,9.5,4.5,5.0,0.0,0.5000000001,0.0,1,Y,OK,0
4698,2021,11.5,4.5,7.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
4698,2021,8.5,4.5,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
4698,2021,8.5,4.5,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
4698,2021,8.5,4.0,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
4698,2021,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
4698,2021,7.95,4.166666667,3.783333333,0.0,0.5833333333,0.0,1,Y,OK,0
4698,2021,7.983333334,4.133333333,3.85,0.0,0.5166666666,0.0,1,Y,OK,0
4698,2021,8.116666667,4.333333333,3.783333333,0.0,0.4166666666,0.0,1,Y,VIOLATION,1
4698,2021,8.066666667,4.25,3.816666667,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4698,2021,5.916666667,4.333333333,1.583333333,0.0,0.4999999999,0.0,1,C,VIOLATION,1
4698,2021,8.0,4.233333333,3.766666667,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4698,2021,8.116666667,4.333333333,3.783333333,0.0,0.5166666666,0.0,1,Y,OK,0
4698,2021,7.833333333,4.333333333,3.5,0.0,0.55,0.0,1,Y,OK,0
4698,2021,8.066666667,4.3,3.766666667,0.0,0.5166666666,0.0,1,Y,OK,0
4698,2021,8.05,4.333333333,3.716666667,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4698,2021,7.9,4.166666667,3.733333333,0.0,0.5666666668,0.0,1,Y,OK,0
4698,2021,7.95,4.266666667,3.683333333,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4698,2021,5.033333333,4.233333333,0.8,0.0,0.5000000001,0.0,1,C,OK,0
4698,2021,8.083333333,4.333333333,3.75,0.0,0.4499999999,0.0,1,Y,VIOLATION,1
4698,2021,7.933333333,4.2,3.733333333,0.0,0.5166666666,0.0,1,Y,OK,0
4698,2021,7.9,4.233333333,3.666666667,0.0,0.5333333333,0.0,1,Y,OK,0
4698,2021,7.866666667,4.166666667,3.7,0.0,0.5000000001,0.0,1,Y,OK,0
4698,2021,7.9,4.233333333,3.666666667,0.0,0.55,0.0,1,Y,OK,0
4698,2021,7.85,4.1,3.75,0.0,0.5833333333,0.0,1,Y,OK,0
4698,2021,7.916666667,4.216666667,3.7,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
