employee_id,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks
4245.0,8.116666666,4.35,3.766666667,0.0,0.4666666668,0.0,1.0
4245.0,8.116666667,4.266666667,3.85,0.0,0.5166666666,0.0,1.0
4245.0,8.166666667,4.333333333,3.833333333,0.0,0.5166666666,0.0,1.0
4245.0,8.133333333,4.366666667,3.766666667,0.0,0.4999999999,0.0,1.0
4245.0,8.183333333,4.4,3.783333333,0.0,0.4166666666,0.0,1.0
4245.0,8.116666667,4.366666667,3.75,0.0,0.5166666666,0.0,1.0
4245.0,8.166666667,4.35,3.816666667,0.0,0.4833333333,0.0,1.0
4245.0,8.1,4.3,3.8,0.0,0.5000000001,0.0,1.0
4245.0,8.133333333,4.383333333,3.75,0.0,0.4500000001,0.0,1.0
4245.0,7.166666667,4.4,2.766666667,0.0,0.4833333333,0.0,1.0
4245.0,8.1,4.366666667,3.733333333,0.0,0.5000000001,0.0,1.0
4245.0,8.116666667,4.383333333,3.733333333,0.0,0.4999999999,0.0,1.0
4245.0,8.183333333,4.366666667,3.816666667,0.0,0.4833333333,0.0,1.0
4245.0,8.133333333,4.333333333,3.8,0.0,0.5000000001,0.0,1.0
4245.0,8.133333333,4.4,3.733333333,0.0,0.4833333333,0.0,1.0
4245.0,8.083333333,4.35,3.733333333,0.0,0.5000000001,0.0,1.0
4245.0,3.833333333,3.833333333,0.0,0.0,0.0,0.0,0.0
4245.0,8.05,4.366666667,3.683333333,0.0,0.5000000001,0.0,1.0
4245.0,8.0,4.333333333,3.666666667,0.0,0.5166666666,0.0,1.0
4245.0,8.15,4.416666667,3.733333333,0.0,0.4499999999,0.0,1.0
4245.0,8.083333333,4.366666667,3.716666667,0.0,0.4833333333,0.0,1.0
4245.0,8.066666667,4.366666667,3.7,0.0,0.5166666668,0.0,1.0
4245.0,8.2,4.366666667,3.833333333,0.0,0.5166666668,0.0,1.0
4245.0,8.1,4.366666667,3.733333333,0.0,0.5000000001,0.0,1.0
4245.0,8.066666667,4.266666667,3.8,0.0,0.5333333333,0.0,1.0
4245.0,6.633333333,1.616666667,5.016666667,0.0,0.5000000001,0.0,1.0
4245.0,8.033333333,4.316666667,3.716666667,0.0,0.5166666666,0.0,1.0
4245.0,8.133333333,4.35,3.783333333,0.0,0.4666666666,0.0,1.0
4245.0,8.1,4.35,3.75,0.0,0.5000000001,0.0,1.0
4245.0,8.15,4.466666667,3.683333333,0.0,0.5000000001,0.0,1.0
4245.0,8.083333333,3.416666667,4.666666667,0.0,0.4833333333,0.0,1.0
4245.0,7.966666667,3.766666667,4.2,0.0,0.5333333333,0.0,1.0
4245.0,8.116666667,3.65,4.466666667,0.0,0.5166666666,0.0,1.0
4245.0,8.116666667,3.683333333,4.433333333,0.0,0.4999999999,0.0,1.0
4245.0,8.233333333,3.833333333,4.4,0.0,0.4833333333,0.0,1.0
4245.0,8.183333333,3.833333333,4.35,0.0,0.4833333333,0.0,1.0
4245.0,8.133333333,3.85,4.283333333,0.0,0.5166666666,0.0,1.0
4245.0,7.95,3.733333333,4.216666667,0.0,0.5333333333,0.0,1.0
4245.0,8.1,3.816666667,4.283333333,0.0,0.5000000001,0.0,1.0
4245.0,7.133333333,2.483333333,4.65,0.0,0.4833333333,0.0,1.0
4245.0,8.066666667,3.833333333,4.233333333,0.0,0.5333333333,0.0,1.0
4245.0,8.166666667,3.883333333,4.283333333,0.0,0.4833333333,0.0,1.0
4245.0,8.216666667,3.866666667,4.35,0.0,0.4500000001,0.0,1.0
4245.0,8.2,3.966666666,4.233333333,0.0,0.4833333333,0.0,1.0
4245.0,8.066666667,3.866666667,4.2,0.0,0.4833333333,0.0,1.0
4245.0,8.166666667,3.916666667,4.25,0.0,0.4999999999,0.0,1.0
