employee_id,year,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks,break_required,illegal_breaks,violations
7997,2021,8.066666667,4.366666667,3.7,0.0,0.4666666666,0.0,1,Y,VIOLATION,1
7997,2021,8.1,4.366666667,3.733333333,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
7997,2021,8.216666667,4.35,3.866666667,0.0,0.5000000001,0.0,1,Y,OK,0
7997,2021,8.166666667,4.366666667,3.8,0.0,0.4500000001,0.0,1,Y,VIOLATION,1
7997,2021,8.166666667,4.383333333,3.783333333,0.0,0.4666666668,0.0,1,Y,VIOLATION,1
7997,2021,8.033333333,4.35,3.683333333,0.0,0.5166666668,0.0,1,Y,OK,0
7997,2021,8.116666667,4.366666667,3.75,0.0,0.5000000001,0.0,1,Y,OK,0
7997,2021,8.083333333,4.35,3.733333333,0.0,0.4666666668,0.0,1,Y,VIOLATION,1
7997,2021,8.083333333,4.366666667,3.716666667,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
7997,2021,8.05,4.35,3.7,0.0,0.5000000001,0.0,1,Y,OK,0
7997,2021,8.116666667,4.383333333,3.733333333,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
7997,2021,8.05,4.316666667,3.733333333,0.0,0.5333333333,0.0,1,Y,OK,0
7997,2021,8.083333333,4.366666667,3.716666667,0.0,0.4666666666,0.0,1,Y,VIOLATION,1
7997,2021,8.133333333,4.383333333,3.75,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
7997,2021,8.133333333,4.366666667,3.766666667,0.0,0.5166666668,0.0,1,Y,OK,0
7997,2021,8.066666667,4.35,3.716666667,0.0,0.5333333333,0.0,1,Y,OK,0
7997,2021,8.05,4.35,3.7,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
7997,2021,8.033333333,4.35,3.683333333,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
7997,2021,8.05,4.35,3.7,0.0,0.5000000001,0.0,1,Y,OK,0
7997,2021,8.033333333,4.35,3.683333333,0.0,0.5000000001,0.0,1,Y,OK,0
7997,2021,8.016666667,4.333333333,3.683333333,0.0,0.5166666666,0.0,1,Y,OK,0
7997,2021,8.983333333,4.316666667,4.666666667,0.0,0.5166666666,0.0,1,Y,OK,0
7997,2021,8.95,4.3,4.65,0.0,0.5333333333,0.0,1,Y,OK,0
7997,2021,9.033333333,4.333333333,4.7,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
7997,2021,9.016666667,4.35,4.666666667,0.0,0.5000000001,0.0,1,Y,OK,0
