employee_id,year,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks,break_required,illegal_breaks,violations
5256,2024,8.0,3.5,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.0,3.5,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.0,3.5,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.0,4.0,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.0,4.0,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.0,4.0,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.5,4.0,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.0,4.0,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.5,4.5,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.5,4.5,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.5,4.5,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,9.0,4.5,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.5,4.5,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.5,4.0,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.5,4.5,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,9.0,4.5,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,10.0,4.5,5.5,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,5.25,5.25,0.0,0.0,0.0,0.0,0,C,VIOLATION,1
5256,2024,10.0,5.0,5.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,9.0,5.0,4.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.5,5.5,3.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,10.0,5.0,5.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,9.5,5.0,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,11.16666667,5.0,6.166666667,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.0,5.0,3.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,9.0,4.5,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.5,4.0,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,10.0,5.0,5.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,10.25,5.25,5.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,8.0,5.0,3.0,0.0,0.5000000001,0.0,1,Y,OK,0
5256,2024,4.5,4.5,0.0,0.0,0.0,0.0,0,N,OK,0
5256,2024,11.0,5.5,5.5,0.0,0.5000000001,0.0,1,Y,OK,0
