employee_id,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks
697.0,8.183333333,4.433333333,3.75,0.0,0.4833333333,0.0,1.0
697.0,8.1,4.316666667,3.783333333,0.0,0.5166666668,0.0,1.0
697.0,8.25,4.383333333,3.866666667,0.0,0.5000000001,0.0,1.0
697.0,8.216666667,4.4,3.816666667,0.0,0.5000000001,0.0,1.0
697.0,8.266666667,4.55,3.716666667,0.0,0.4166666666,0.0,1.0
697.0,8.25,4.4,3.85,0.0,0.4666666666,0.0,1.0
697.0,8.283333333,4.5,3.783333333,0.0,0.4499999999,0.0,1.0
697.0,8.1,4.416666667,3.683333333,0.0,0.4833333333,0.0,1.0
697.0,8.15,4.566666667,3.583333333,0.0,0.4500000001,0.0,1.0
697.0,8.166666667,4.333333333,3.833333333,0.0,0.5000000001,0.0,1.0
697.0,8.2,4.366666667,3.833333333,0.0,0.4833333333,0.0,1.0
697.0,8.2,4.35,3.85,0.0,0.4500000001,0.0,1.0
697.0,8.133333333,4.383333333,3.75,0.0,0.4833333333,0.0,1.0
697.0,8.166666667,4.35,3.816666667,0.0,0.5333333333,0.0,1.0
697.0,8.216666667,4.483333333,3.733333333,0.0,0.4166666666,0.0,1.0
697.0,8.183333333,4.35,3.833333333,0.0,0.4833333333,0.0,1.0
697.0,8.133333333,4.483333333,3.65,0.0,0.4833333333,0.0,1.0
697.0,8.15,4.366666667,3.783333333,0.0,0.4666666666,0.0,1.0
697.0,8.183333333,4.383333333,3.8,0.0,0.4500000001,0.0,1.0
697.0,8.033333333,4.433333333,3.6,0.0,0.5166666668,0.0,1.0
697.0,8.133333333,4.483333333,3.65,0.0,0.4666666666,0.0,1.0
697.0,8.25,4.416666667,3.833333333,0.0,0.4333333333,0.0,1.0
697.0,8.2,4.4,3.8,0.0,0.4833333333,0.0,1.0
697.0,8.166666667,4.533333333,3.633333333,0.0,0.4833333333,0.0,1.0
697.0,8.216666667,4.366666667,3.85,0.0,0.4499999999,0.0,1.0
697.0,8.133333333,4.35,3.783333333,0.0,0.5000000001,0.0,1.0
697.0,8.183333333,4.4,3.783333333,0.0,0.4666666668,0.0,1.0
697.0,8.25,4.5,3.75,0.0,0.4666666668,0.0,1.0
697.0,9.566666667,4.566666667,5.0,0.0,0.5000000001,0.0,1.0
697.0,8.283333333,4.466666667,3.816666667,0.0,0.3833333332,0.0,1.0
697.0,8.133333333,4.5,3.633333333,0.0,0.4833333333,0.0,1.0
697.0,8.1,4.5,3.6,0.0,0.4666666668,0.0,1.0
697.0,8.25,4.483333333,3.766666667,0.0,0.4999999999,0.0,1.0
697.0,8.25,4.433333333,3.816666667,0.0,0.4833333333,0.0,1.0
697.0,7.2,4.55,2.65,0.0,0.5000000001,0.0,1.0
697.0,8.2,4.4,3.8,0.0,0.4500000001,0.0,1.0
697.0,8.35,4.433333333,3.916666667,0.0,0.4499999999,0.0,1.0
697.0,8.266666667,4.433333333,3.833333333,0.0,0.55,0.0,1.0
697.0,8.183333333,4.4,3.783333333,0.0,0.4666666668,0.0,1.0
697.0,8.216666667,4.35,3.866666667,0.0,0.4833333333,0.0,1.0
697.0,9.116666667,4.5,4.616666667,0.0,0.4666666666,0.0,1.0
697.0,4.383333333,4.383333333,0.0,0.0,0.0,0.0,0.0
697.0,8.116666667,4.416666667,3.7,0.0,0.4833333333,0.0,1.0
697.0,8.166666667,4.4,3.766666667,0.0,0.5166666666,0.0,1.0
697.0,8.25,4.45,3.8,0.0,0.4666666666,0.0,1.0
697.0,8.166666667,4.433333333,3.733333333,0.0,0.5166666668,0.0,1.0
697.0,8.65,4.4,4.25,0.0,0.4666666668,0.0,1.0
697.0,8.25,4.433333333,3.816666667,0.0,0.5000000001,0.0,1.0
697.0,8.616666666,4.516666667,4.1,0.0,0.4500000001,0.0,1.0
697.0,8.216666667,4.4,3.816666667,0.0,0.4666666666,0.0,1.0
697.0,7.216666667,4.55,2.666666667,0.0,0.4166666668,0.0,1.0
697.0,8.15,4.383333333,3.766666667,0.0,0.4499999999,0.0,1.0
697.0,8.266666667,4.483333333,3.783333333,0.0,0.4499999999,0.0,1.0
697.0,9.55,4.55,5.0,0.0,0.5000000001,0.0,1.0
697.0,8.133333333,4.45,3.683333333,0.0,0.5333333333,0.0,1.0
697.0,8.283333333,4.466666667,3.816666667,0.0,0.4666666666,0.0,1.0
697.0,8.233333333,4.516666667,3.716666667,0.0,0.4333333333,0.0,1.0
697.0,8.116666667,4.433333333,3.683333333,0.0,0.4500000001,0.0,1.0
697.0,8.183333333,4.35,3.833333333,0.0,0.4833333333,0.0,1.0
697.0,8.15,4.416666667,3.733333333,0.0,0.4833333333,0.0,1.0
697.0,8.133333333,4.4,3.733333333,0.0,0.5166666668,0.0,1.0
697.0,8.083333333,4.55,3.533333333,0.0,0.5166666668,0.0,1.0
697.0,8.233333333,4.466666667,3.766666667,0.0,0.4666666666,0.0,1.0
697.0,8.333333333,4.5,3.833333333,0.0,0.4499999999,0.0,1.0
697.0,8.25,4.4,3.85,0.0,0.4999999999,0.0,1.0
697.0,8.2,4.416666667,3.783333333,0.0,0.4833333333,0.0,1.0
697.0,8.133333333,4.5,3.633333333,0.0,0.5333333333,0.0,1.0
697.0,8.133333333,4.433333333,3.7,0.0,0.5000000001,0.0,1.0
697.0,8.216666667,4.45,3.766666667,0.0,0.4666666666,0.0,1.0
697.0,8.216666667,4.433333333,3.783333333,0.0,0.5000000001,0.0,1.0
697.0,8.2,4.433333333,3.766666667,0.0,0.4666666668,0.0,1.0
697.0,8.3,4.45,3.85,0.0,0.4666666666,0.0,1.0
697.0,8.15,4.466666667,3.683333333,0.0,0.4999999999,0.0,1.0
697.0,8.2,4.5,3.7,0.0,0.3999999999,0.0,1.0
697.0,8.116666667,4.416666667,3.7,0.0,0.4666666666,0.0,1.0
697.0,8.383333333,4.466666667,3.916666667,0.0,0.4166666666,0.0,1.0
697.0,8.133333333,4.466666667,3.666666667,0.0,0.4166666666,0.0,1.0
697.0,8.05,4.433333333,3.616666667,0.0,0.4833333333,0.0,1.0
697.0,8.233333333,4.4,3.833333333,0.0,0.4666666666,0.0,1.0
697.0,8.066666667,4.416666667,3.65,0.0,0.5000000001,0.0,1.0
697.0,8.166666666,4.45,3.716666667,0.0,0.4666666668,0.0,1.0
697.0,8.083333333,4.4,3.683333333,0.0,0.4833333333,0.0,1.0
697.0,8.05,4.416666667,3.633333333,0.0,0.4999999999,0.0,1.0
697.0,8.166666667,4.433333333,3.733333333,0.0,0.4833333333,0.0,1.0
697.0,8.166666667,4.416666667,3.75,0.0,0.3833333332,0.0,1.0
697.0,8.2,4.4,3.8,0.0,0.3999999999,0.0,1.0
697.0,8.083333333,4.383333333,3.7,0.0,0.5000000001,0.0,1.0
697.0,8.116666667,4.466666667,3.65,0.0,0.4666666666,0.0,1.0
697.0,8.116666667,4.366666667,3.75,0.0,0.4666666666,0.0,1.0
697.0,8.25,4.55,3.7,0.0,0.3499999999,0.0,1.0
697.0,8.083333333,4.433333333,3.65,0.0,0.4666666668,0.0,1.0
697.0,8.183333333,4.483333333,3.7,0.0,0.4333333332,0.0,1.0
697.0,8.066666667,4.4,3.666666667,0.0,0.4500000001,0.0,1.0
697.0,8.15,4.45,3.7,0.0,0.4333333333,0.0,1.0
697.0,8.166666667,4.466666667,3.7,0.0,0.4499999999,0.0,1.0
697.0,8.116666667,4.366666667,3.75,0.0,0.4666666666,0.0,1.0
697.0,7.933333333,4.2,3.733333333,0.0,0.4833333333,0.0,1.0
697.0,8.116666667,4.333333333,3.783333333,0.0,0.4500000001,0.0,1.0
697.0,8.1,4.433333333,3.666666667,0.0,0.4666666668,0.0,1.0
697.0,8.116666666,4.45,3.666666667,0.0,0.4666666668,0.0,1.0
697.0,8.15,4.5,3.65,0.0,0.4666666668,0.0,1.0
697.0,8.066666667,4.333333333,3.733333333,0.0,0.4833333333,0.0,1.0
697.0,8.183333333,4.433333333,3.75,0.0,0.4000000001,0.0,1.0
697.0,8.116666667,4.4,3.716666667,0.0,0.4500000001,0.0,1.0
697.0,8.15,4.5,3.65,0.0,0.4333333333,0.0,1.0
697.0,8.083333333,4.383333333,3.7,0.0,0.5000000001,0.0,1.0
697.0,8.0,4.4,3.6,0.0,0.5333333333,0.0,1.0
697.0,8.1,4.416666667,3.683333333,0.0,0.4999999999,0.0,1.0
697.0,9.166666667,4.483333333,4.683333333,0.0,0.4166666666,0.0,1.0
697.0,8.333333333,4.416666667,3.916666667,0.0,0.3333333334,0.0,1.0
697.0,8.0,4.316666667,3.683333333,0.0,0.4833333333,0.0,1.0
697.0,9.15,4.533333333,4.616666667,0.0,0.4499999999,0.0,1.0
697.0,9.1,4.5,4.6,0.0,0.4666666666,0.0,1.0
697.0,5.7,4.433333333,1.266666667,0.0,0.4333333333,0.0,1.0
697.0,8.166666667,4.35,3.816666667,0.0,0.4166666666,0.0,1.0
697.0,8.116666667,4.316666667,3.8,0.0,0.5000000001,0.0,1.0
697.0,8.083333333,4.466666667,3.616666667,0.0,0.4833333333,0.0,1.0
697.0,8.4,4.433333333,3.966666667,0.0,0.5000000001,0.0,1.0
697.0,8.0,4.5,3.5,0.0,0.5000000001,0.0,1.0
697.0,8.066666667,4.383333333,3.683333333,0.0,0.5000000001,0.0,1.0
697.0,8.083333333,4.383333333,3.7,0.0,0.4833333333,0.0,1.0
697.0,8.116666667,4.433333333,3.683333333,0.0,0.4666666668,0.0,1.0
697.0,8.066666667,4.433333333,3.633333333,0.0,0.4833333333,0.0,1.0
697.0,8.15,4.566666667,3.583333333,0.0,0.4500000001,0.0,1.0
697.0,8.133333333,4.366666667,3.766666667,0.0,0.4666666666,0.0,1.0
697.0,8.1,4.4,3.7,0.0,0.5000000001,0.0,1.0
697.0,8.133333333,4.516666667,3.616666667,0.0,0.4833333333,0.0,1.0
697.0,8.15,4.5,3.65,0.0,0.4833333333,0.0,1.0
697.0,8.1,4.533333333,3.566666667,0.0,0.5000000001,0.0,1.0
697.0,8.016666667,4.55,3.466666667,0.0,0.4833333333,0.0,1.0
697.0,8.116666667,4.433333333,3.683333333,0.0,0.4999999999,0.0,1.0
697.0,8.1,4.433333333,3.666666667,0.0,0.4833333333,0.0,1.0
697.0,8.1,4.35,3.75,0.0,0.4666666666,0.0,1.0
697.0,8.166666667,4.45,3.716666667,0.0,0.4833333333,0.0,1.0
697.0,8.116666667,3.483333333,4.633333333,0.0,0.4666666666,0.0,1.0
697.0,8.116666667,4.35,3.766666667,0.0,0.4666666666,0.0,1.0
697.0,6.75,3.033333333,3.716666667,0.0,0.4666666668,0.0,1.0
697.0,8.083333333,4.4,3.683333333,0.0,0.5000000001,0.0,1.0
697.0,8.266666667,4.766666667,3.5,0.0,0.3833333332,0.0,1.0
697.0,8.133333333,4.35,3.783333333,0.0,0.4500000001,0.0,1.0
697.0,8.266666667,4.333333333,3.933333333,0.0,0.4833333333,0.0,1.0
697.0,8.066666667,4.45,3.616666667,0.0,0.5333333333,0.0,1.0
697.0,8.133333333,4.4,3.733333333,0.0,0.4833333333,0.0,1.0
697.0,9.066666667,4.35,4.716666667,0.0,0.5166666668,0.0,1.0
697.0,8.166666667,4.683333333,3.483333333,0.0,0.4500000001,0.0,1.0
697.0,8.133333333,4.3,3.833333333,0.0,0.4499999999,0.0,1.0
697.0,8.2,4.483333333,3.716666667,0.0,0.3999999999,0.0,1.0
697.0,8.283333333,4.716666667,3.566666667,0.0,0.2500000001,0.0,1.0
697.0,8.083333333,4.433333333,3.65,0.0,0.4833333333,0.0,1.0
697.0,8.166666667,4.466666667,3.7,0.0,0.4500000001,0.0,1.0
697.0,8.033333333,4.483333333,3.55,0.0,0.5666666668,0.0,1.0
697.0,8.216666667,4.433333333,3.783333333,0.0,0.4500000001,0.0,1.0
697.0,8.166666667,4.433333333,3.733333333,0.0,0.4166666668,0.0,1.0
697.0,8.083333333,4.5,3.583333333,0.0,0.4666666666,0.0,1.0
697.0,9.25,4.916666667,4.333333333,0.0,0.3666666666,0.0,1.0
697.0,8.15,4.366666667,3.783333333,0.0,0.5000000001,0.0,1.0
697.0,8.183333333,4.55,3.633333333,0.0,0.4333333333,0.0,1.0
697.0,8.133333333,4.466666667,3.666666667,0.0,0.4666666666,0.0,1.0
697.0,8.216666667,4.55,3.666666667,0.0,0.4166666666,0.0,1.0
697.0,8.166666667,4.45,3.716666667,0.0,0.4833333333,0.0,1.0
697.0,8.15,4.483333333,3.666666667,0.0,0.4666666666,0.0,1.0
697.0,8.166666667,4.533333333,3.633333333,0.0,0.4666666666,0.0,1.0
697.0,8.25,4.55,3.7,0.0,0.3999999999,0.0,1.0
697.0,8.116666667,4.45,3.666666667,0.0,0.4666666666,0.0,1.0
697.0,8.1,4.433333333,3.666666667,0.0,0.5000000001,0.0,1.0
697.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0
697.0,8.2,4.416666667,3.783333333,0.0,0.3999999999,0.0,1.0
697.0,8.233333333,4.433333333,3.8,0.0,0.3833333334,0.0,1.0
697.0,8.166666667,4.666666667,3.5,0.0,0.4333333333,0.0,1.0
697.0,8.25,4.466666667,3.783333333,0.0,0.3666666666,0.0,1.0
697.0,8.133333333,4.383333333,3.75,0.0,0.4333333333,0.0,1.0
697.0,8.133333333,4.45,3.683333333,0.0,0.4833333333,0.0,1.0
697.0,8.1,4.533333333,3.566666667,0.0,0.5000000001,0.0,1.0
697.0,8.266666667,4.416666667,3.85,0.0,0.3333333334,0.0,1.0
697.0,8.333333333,4.35,3.983333333,0.0,0.3166666667,0.0,1.0
697.0,8.283333333,4.4,3.883333333,0.0,0.3666666668,0.0,1.0
697.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
697.0,8.133333333,4.433333333,3.7,0.0,0.4833333333,0.0,1.0
697.0,8.183333333,4.466666667,3.716666667,0.0,0.4500000001,0.0,1.0
697.0,8.183333333,4.366666667,3.816666667,0.0,0.4000000001,0.0,1.0
697.0,8.4,4.466666667,3.933333333,0.0,0.3333333334,0.0,1.0
697.0,8.05,4.383333333,3.666666667,0.0,0.4833333333,0.0,1.0
697.0,8.133333333,4.433333333,3.7,0.0,0.4333333333,0.0,1.0
697.0,8.266666667,4.45,3.816666667,0.0,0.4166666666,0.0,1.0
697.0,8.216666667,4.516666667,3.7,0.0,0.3833333334,0.0,1.0
697.0,8.166666667,4.4,3.766666667,0.0,0.4833333333,0.0,1.0
697.0,8.25,4.466666667,3.783333333,0.0,0.3666666666,0.0,1.0
697.0,8.133333333,4.466666667,3.666666667,0.0,0.4333333332,0.0,1.0
697.0,8.1,4.516666667,3.583333333,0.0,0.4666666668,0.0,1.0
697.0,8.133333333,4.483333333,3.65,0.0,0.5000000001,0.0,1.0
697.0,8.283333333,4.85,3.433333333,0.0,0.3166666667,0.0,1.0
697.0,8.216666667,4.433333333,3.783333333,0.0,0.3166666667,0.0,1.0
697.0,8.15,4.4,3.75,0.0,0.4333333333,0.0,1.0
697.0,8.233333333,4.4,3.833333333,0.0,0.3333333334,0.0,1.0
697.0,8.2,4.583333333,3.616666667,0.0,0.4333333333,0.0,1.0
697.0,8.1,4.466666667,3.633333333,0.0,0.4833333333,0.0,1.0
697.0,8.333333333,4.433333333,3.9,0.0,0.2499999999,0.0,1.0
697.0,8.233333333,4.5,3.733333333,0.0,0.3833333332,0.0,1.0
697.0,8.216666667,4.583333333,3.633333333,0.0,0.3666666666,0.0,1.0
697.0,8.3,4.616666667,3.683333333,0.0,0.2666666667,0.0,1.0
697.0,8.3,4.516666667,3.783333333,0.0,0.3166666667,0.0,1.0
697.0,8.25,4.566666667,3.683333333,0.0,0.2833333334,0.0,1.0
697.0,8.1,4.383333333,3.716666667,0.0,0.4499999999,0.0,1.0
697.0,8.083333333,4.566666667,3.516666667,0.0,0.4333333333,0.0,1.0
697.0,8.15,4.416666667,3.733333333,0.0,0.4333333333,0.0,1.0
697.0,8.133333333,4.5,3.633333333,0.0,0.4166666666,0.0,1.0
697.0,8.266666667,4.7,3.566666667,0.0,0.3666666668,0.0,1.0
697.0,8.066666667,4.383333333,3.683333333,0.0,0.4999999999,0.0,1.0
697.0,8.25,4.5,3.75,0.0,0.3833333332,0.0,1.0
697.0,8.116666667,4.433333333,3.683333333,0.0,0.4833333333,0.0,1.0
697.0,8.183333333,4.366666667,3.816666667,0.0,0.4000000001,0.0,1.0
697.0,8.233333333,4.483333333,3.75,0.0,0.4666666666,0.0,1.0
697.0,8.066666667,4.633333333,3.433333333,0.0,0.4500000001,0.0,1.0
697.0,8.266666667,4.433333333,3.833333333,0.0,0.3333333334,0.0,1.0
697.0,8.15,4.516666667,3.633333333,0.0,0.4333333333,0.0,1.0
697.0,8.166666666,4.45,3.716666667,0.0,0.4166666668,0.0,1.0
697.0,8.083333333,4.533333333,3.55,0.0,0.4833333333,0.0,1.0
697.0,8.133333333,5.0,3.133333333,0.0,0.4333333333,0.0,1.0
697.0,8.2,4.566666667,3.633333333,0.0,0.4166666668,0.0,1.0
697.0,8.2,4.4,3.8,0.0,0.4000000001,0.0,1.0
697.0,8.15,4.5,3.65,0.0,0.4666666666,0.0,1.0
697.0,8.1,4.483333333,3.616666667,0.0,0.4499999999,0.0,1.0
697.0,8.133333333,4.466666667,3.666666667,0.0,0.4666666666,0.0,1.0
697.0,8.116666667,4.5,3.616666667,0.0,0.4166666666,0.0,1.0
