employee_id,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
9184.0,8.066666667,4.366666667,3.7,0.0,0.4999999999,0.0,1.0
9184.0,8.066666667,4.65,3.416666667,0.0,0.5000000001,0.0,1.0
9184.0,8.05,4.466666667,3.583333333,0.0,0.5000000001,0.0,1.0
9184.0,8.116666667,4.466666667,3.65,0.0,0.4833333333,0.0,1.0
9184.0,8.066666667,4.466666667,3.6,0.0,0.4833333333,0.0,1.0
9184.0,8.083333333,4.466666667,3.616666667,0.0,0.5000000001,0.0,1.0
9184.0,8.05,4.45,3.6,0.0,0.4833333333,0.0,1.0
9184.0,8.15,4.533333333,3.616666667,0.0,0.4333333333,0.0,1.0
9184.0,8.066666667,4.45,3.616666667,0.0,0.4666666666,0.0,1.0
9184.0,8.083333333,4.5,3.583333333,0.0,0.4833333333,0.0,1.0
9184.0,8.183333333,4.6,3.583333333,0.0,0.4333333333,0.0,1.0
9184.0,8.1,4.466666667,3.633333333,0.0,0.5000000001,0.0,1.0
