employee_id,year,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks,close_break,break_required,illegal_breaks_max,illegal_breaks_min,violations_max,violations_min,pay_rate,expected_pay,true_pay_max,true_pay_min,violation_loss_max,violation_loss_min,Unnamed: 21,Unnamed: 22,Unnamed: 23
697,2021,8.183333333,4.433333333,3.75,0.0,32,0,1,0,Y,OK,OK,0,0,16.0,130.9333333,130.9333333,130.9333333,0.0,0.0,,,
697,2021,8.1,4.316666667,3.783333333,0.0,25,0,1,0,Y,OK,OK,0,0,16.0,129.6,129.6,129.6,0.0,0.0,,,
697,2021,8.25,4.383333333,3.866666667,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,132.0,132.0,132.0,0.0,0.0,,,
697,2021,8.216666667,4.4,3.816666667,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,131.4666667,131.4666667,131.4666667,0.0,0.0,,,
697,2021,8.266666667,4.55,3.716666667,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,132.2666667,132.2666667,132.2666667,0.0,0.0,,,
697,2021,8.25,4.4,3.85,0.0,27,0,1,1,Y,OK,OK,0,0,16.0,132.0,132.0,132.0,0.0,0.0,,,
697,2021,8.283333333,4.5,3.783333333,0.0,31,0,1,0,Y,OK,OK,0,0,16.0,132.5333333,132.5333333,132.5333333,0.0,0.0,,,
697,2021,8.1,4.416666667,3.683333333,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,129.6,129.6,129.6,0.0,0.0,,,
697,2021,8.15,4.566666667,3.583333333,0.0,26,0,1,1,Y,OK,OK,0,0,16.0,130.4,130.4,130.4,0.0,0.0,,,
697,2021,8.166666667,4.333333333,3.833333333,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,130.6666667,130.6666667,130.6666667,0.0,0.0,,,
697,2021,8.2,4.366666667,3.833333333,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,131.2,131.2,131.2,0.0,0.0,,,
697,2021,8.2,4.35,3.85,0.0,27,0,1,1,Y,OK,OK,0,0,16.0,131.2,131.2,131.2,0.0,0.0,,,
697,2021,8.133333333,4.383333333,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,16.0,130.1333333,130.1333333,130.1333333,0.0,0.0,,,
697,2021,8.166666667,4.35,3.816666667,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,130.6666667,130.6666667,130.6666667,0.0,0.0,,,
697,2021,8.216666667,4.483333333,3.733333333,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,131.4666667,131.4666667,131.4666667,0.0,0.0,,,
697,2021,8.183333333,4.35,3.833333333,0.0,30,0,1,0,Y,OK,OK,0,0,16.0,130.9333333,130.9333333,130.9333333,0.0,0.0,,,
697,2021,8.133333333,4.483333333,3.65,0.0,23,0,1,0,Y,OK,OK,0,0,16.0,130.1333333,130.1333333,130.1333333,0.0,0.0,,,
697,2021,8.15,4.366666667,3.783333333,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,130.4,130.4,130.4,0.0,0.0,,,
697,2021,8.183333333,4.383333333,3.8,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,130.9333333,130.9333333,130.9333333,0.0,0.0,,,
697,2021,8.033333333,4.433333333,3.6,0.0,30,0,1,0,Y,OK,OK,0,0,16.0,128.5333333,128.5333333,128.5333333,0.0,0.0,,,
697,2021,8.133333333,4.483333333,3.65,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,130.1333333,130.1333333,130.1333333,0.0,0.0,,,
697,2021,8.25,4.416666667,3.833333333,0.0,30,0,1,0,Y,OK,OK,0,0,16.0,132.0,132.0,132.0,0.0,0.0,,,
697,2021,8.2,4.4,3.8,0.0,27,0,1,1,Y,OK,OK,0,0,16.0,131.2,131.2,131.2,0.0,0.0,,,
697,2021,8.166666667,4.533333333,3.633333333,0.0,27,0,1,1,Y,OK,OK,0,0,16.0,130.6666667,130.6666667,130.6666667,0.0,0.0,,,
697,2021,8.216666667,4.366666667,3.85,0.0,33,0,1,0,Y,OK,OK,0,0,16.0,131.4666667,131.4666667,131.4666667,0.0,0.0,,,
697,2021,8.133333333,4.35,3.783333333,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,130.1333333,130.1333333,130.1333333,0.0,0.0,,,
697,2021,8.183333333,4.4,3.783333333,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,130.9333333,130.9333333,130.9333333,0.0,0.0,,,
697,2021,8.25,4.5,3.75,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,132.0,132.0,132.0,0.0,0.0,,,
697,2021,9.566666667,4.566666667,5.0,0.0,0,0,0,0,Y,VIOLATION,VIOLATION,1,1,16.0,153.0666667,169.0666667,169.0666667,-16.0,-16.0,,,
697,2021,8.283333333,4.466666667,3.816666667,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,132.5333333,132.5333333,132.5333333,0.0,0.0,,,
697,2021,8.133333333,4.5,3.633333333,0.0,31,0,1,0,Y,OK,OK,0,0,16.0,130.1333333,130.1333333,130.1333333,0.0,0.0,,,
697,2021,8.1,4.5,3.6,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,129.6,129.6,129.6,0.0,0.0,,,
697,2021,8.25,4.483333333,3.766666667,0.0,31,0,1,0,Y,OK,OK,0,0,16.0,132.0,132.0,132.0,0.0,0.0,,,
697,2021,8.25,4.433333333,3.816666667,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,132.0,132.0,132.0,0.0,0.0,,,
697,2021,7.2,4.55,2.65,0.0,30,0,1,0,Y,OK,OK,0,0,16.0,115.2,115.2,115.2,0.0,0.0,,,
697,2021,8.2,4.4,3.8,0.0,27,0,1,1,Y,OK,OK,0,0,16.0,131.2,131.2,131.2,0.0,0.0,,,
697,2021,8.35,4.433333333,3.916666667,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,133.6,133.6,133.6,0.0,0.0,,,
697,2021,8.266666667,4.433333333,3.833333333,0.0,25,0,1,0,Y,OK,OK,0,0,16.0,132.2666667,132.2666667,132.2666667,0.0,0.0,,,
697,2021,8.183333333,4.4,3.783333333,0.0,27,0,1,1,Y,OK,OK,0,0,16.0,130.9333333,130.9333333,130.9333333,0.0,0.0,,,
697,2021,8.216666667,4.35,3.866666667,0.0,27,0,1,1,Y,OK,OK,0,0,16.0,131.4666667,131.4666667,131.4666667,0.0,0.0,,,
697,2021,9.116666667,4.5,4.616666667,0.0,30,0,1,0,Y,OK,OK,0,0,16.0,145.8666667,145.8666667,145.8666667,0.0,0.0,,,
697,2021,4.383333333,4.383333333,0.0,0.0,32,0,1,0,N,OK,OK,0,0,16.0,70.13333333,70.13333333,70.13333333,0.0,0.0,,,
697,2021,8.116666667,4.416666667,3.7,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,129.8666667,129.8666667,129.8666667,0.0,0.0,,,
697,2021,8.166666667,4.4,3.766666667,0.0,26,0,1,1,Y,OK,OK,0,0,16.0,130.6666667,130.6666667,130.6666667,0.0,0.0,,,
697,2021,8.25,4.45,3.8,0.0,27,0,1,1,Y,OK,OK,0,0,16.0,132.0,132.0,132.0,0.0,0.0,,,
697,2021,8.166666667,4.433333333,3.733333333,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,130.6666667,130.6666667,130.6666667,0.0,0.0,,,
697,2021,8.65,4.4,4.25,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,138.4,138.4,138.4,0.0,0.0,,,
697,2021,8.25,4.433333333,3.816666667,0.0,31,0,1,0,Y,OK,OK,0,0,16.0,132.0,132.0,132.0,0.0,0.0,,,
697,2021,8.616666666,4.516666667,4.1,0.0,31,0,1,0,Y,OK,OK,0,0,16.0,137.8666667,137.8666667,137.8666667,0.0,0.0,,,
697,2021,8.216666667,4.4,3.816666667,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,131.4666667,131.4666667,131.4666667,0.0,0.0,,,
697,2021,7.216666667,4.55,2.666666667,0.0,27,0,1,1,Y,OK,OK,0,0,16.0,115.4666667,115.4666667,115.4666667,0.0,0.0,,,
697,2021,8.15,4.383333333,3.766666667,0.0,30,0,1,0,Y,OK,OK,0,0,16.0,130.4,130.4,130.4,0.0,0.0,,,
697,2021,8.266666667,4.483333333,3.783333333,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,132.2666667,132.2666667,132.2666667,0.0,0.0,,,
697,2021,9.55,4.55,5.0,0.0,32,0,1,0,Y,OK,OK,0,0,16.0,152.8,152.8,152.8,0.0,0.0,,,
697,2021,8.133333333,4.45,3.683333333,0.0,30,0,1,0,Y,OK,OK,0,0,16.0,130.1333333,130.1333333,130.1333333,0.0,0.0,,,
697,2021,8.283333333,4.466666667,3.816666667,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,132.5333333,132.5333333,132.5333333,0.0,0.0,,,
697,2021,8.233333333,4.516666667,3.716666667,0.0,30,0,1,0,Y,OK,OK,0,0,16.0,131.7333333,131.7333333,131.7333333,0.0,0.0,,,
697,2021,8.116666667,4.433333333,3.683333333,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,129.8666667,129.8666667,129.8666667,0.0,0.0,,,
697,2021,8.183333333,4.35,3.833333333,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,130.9333333,130.9333333,130.9333333,0.0,0.0,,,
697,2021,8.15,4.416666667,3.733333333,0.0,30,0,1,0,Y,OK,OK,0,0,16.0,130.4,130.4,130.4,0.0,0.0,,,
697,2021,8.133333333,4.4,3.733333333,0.0,24,0,1,0,Y,OK,OK,0,0,16.0,130.1333333,130.1333333,130.1333333,0.0,0.0,,,
697,2021,8.083333333,4.55,3.533333333,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,129.3333333,129.3333333,129.3333333,0.0,0.0,,,
697,2021,8.233333333,4.466666667,3.766666667,0.0,25,0,1,0,Y,OK,OK,0,0,16.0,131.7333333,131.7333333,131.7333333,0.0,0.0,,,
697,2021,8.333333333,4.5,3.833333333,0.0,25,0,1,0,Y,OK,OK,0,0,16.0,133.3333333,133.3333333,133.3333333,0.0,0.0,,,
697,2021,8.25,4.4,3.85,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,132.0,132.0,132.0,0.0,0.0,,,
697,2021,8.2,4.416666667,3.783333333,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,131.2,131.2,131.2,0.0,0.0,,,
697,2021,8.133333333,4.5,3.633333333,0.0,30,0,1,0,Y,OK,OK,0,0,16.0,130.1333333,130.1333333,130.1333333,0.0,0.0,,,
697,2021,8.133333333,4.433333333,3.7,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,130.1333333,130.1333333,130.1333333,0.0,0.0,,,
697,2021,8.216666667,4.45,3.766666667,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,131.4666667,131.4666667,131.4666667,0.0,0.0,,,
697,2021,8.216666667,4.433333333,3.783333333,0.0,30,0,1,0,Y,OK,OK,0,0,16.0,131.4666667,131.4666667,131.4666667,0.0,0.0,,,
697,2021,8.2,4.433333333,3.766666667,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,131.2,131.2,131.2,0.0,0.0,,,
697,2021,8.3,4.45,3.85,0.0,23,0,1,0,Y,OK,OK,0,0,16.0,132.8,132.8,132.8,0.0,0.0,,,
697,2021,8.15,4.466666667,3.683333333,0.0,24,0,1,0,Y,OK,OK,0,0,16.0,130.4,130.4,130.4,0.0,0.0,,,
697,2021,8.2,4.5,3.7,0.0,30,0,1,0,Y,OK,OK,0,0,16.0,131.2,131.2,131.2,0.0,0.0,,,
697,2021,8.116666667,4.416666667,3.7,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,129.8666667,129.8666667,129.8666667,0.0,0.0,,,
697,2021,8.383333333,4.466666667,3.916666667,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,134.1333333,134.1333333,134.1333333,0.0,0.0,,,
697,2021,8.133333333,4.466666667,3.666666667,0.0,21,0,1,0,Y,OK,OK,0,0,16.0,130.1333333,130.1333333,130.1333333,0.0,0.0,,,
697,2021,8.05,4.433333333,3.616666667,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,128.8,128.8,128.8,0.0,0.0,,,
697,2021,8.233333333,4.4,3.833333333,0.0,26,0,1,1,Y,OK,OK,0,0,16.0,131.7333333,131.7333333,131.7333333,0.0,0.0,,,
697,2021,8.066666667,4.416666667,3.65,0.0,27,0,1,1,Y,OK,OK,0,0,16.0,129.0666667,129.0666667,129.0666667,0.0,0.0,,,
697,2021,8.166666666,4.45,3.716666667,0.0,26,0,1,1,Y,OK,OK,0,0,16.0,130.6666667,130.6666667,130.6666667,0.0,0.0,,,
697,2021,8.083333333,4.4,3.683333333,0.0,27,0,1,1,Y,OK,OK,0,0,16.0,129.3333333,129.3333333,129.3333333,0.0,0.0,,,
697,2021,8.05,4.416666667,3.633333333,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,128.8,128.8,128.8,0.0,0.0,,,
697,2021,8.166666667,4.433333333,3.733333333,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,130.6666667,130.6666667,130.6666667,0.0,0.0,,,
697,2021,8.166666667,4.416666667,3.75,0.0,27,0,1,1,Y,OK,OK,0,0,16.0,130.6666667,130.6666667,130.6666667,0.0,0.0,,,
697,2021,8.2,4.4,3.8,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,131.2,131.2,131.2,0.0,0.0,,,
697,2021,8.083333333,4.383333333,3.7,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,129.3333333,129.3333333,129.3333333,0.0,0.0,,,
697,2021,8.116666667,4.466666667,3.65,0.0,28,0,1,1,Y,OK,OK,0,0,16.0,129.8666667,129.8666667,129.8666667,0.0,0.0,,,
697,2021,8.116666667,4.366666667,3.75,0.0,29,0,1,0,Y,OK,OK,0,0,16.0,129.8666667,129.8666667,129.8666667,0.0,0.0,,,
697,2021,8.25,4.55,3.7,0.0,24,0,1,0,Y,OK,OK,0,0,16.0,132.0,132.0,132.0,0.0,0.0,,,
