employee_id,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks
1429.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
1429.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
1429.0,8.0,4.25,3.75,0.0,0.4999999999,0.0,1.0
1429.0,7.933333333,4.366666667,3.566666667,0.0,0.5166666668,0.0,1.0
1429.0,7.966666667,4.583333333,3.383333333,0.0,0.5833333333,0.0,1.0
1429.0,8.0,4.483333333,3.516666667,0.0,0.4999999999,0.0,1.0
1429.0,8.0,4.483333333,3.516666667,0.0,0.5166666666,0.0,1.0
1429.0,8.05,4.5,3.55,0.0,0.5166666666,0.0,1.0
1429.0,7.966666667,4.433333333,3.533333333,0.0,0.5333333335,0.0,1.0
1429.0,8.05,4.5,3.55,0.0,0.5166666666,0.0,1.0
1429.0,8.033333333,4.45,3.583333333,0.0,0.5166666668,0.0,1.0
1429.0,9.033333333,4.416666667,4.616666667,0.0,0.5166666666,0.0,1.0
1429.0,9.0,4.5,4.5,0.0,0.5166666666,0.0,1.0
1429.0,9.033333333,4.55,4.483333333,0.0,0.5166666666,0.0,1.0
1429.0,9.05,4.566666667,4.483333333,0.0,0.5000000001,0.0,1.0
1429.0,9.033333333,4.483333333,4.55,0.0,0.5166666666,0.0,1.0
1429.0,8.033333333,4.45,3.583333333,0.0,0.5166666668,0.0,1.0
1429.0,8.083333333,4.5,3.583333333,0.0,0.5166666666,0.0,1.0
1429.0,8.066666667,4.5,3.566666667,0.0,0.5166666666,0.0,1.0
1429.0,8.05,4.466666667,3.583333333,0.0,0.5166666668,0.0,1.0
1429.0,8.066666667,4.416666667,3.65,0.0,0.5000000001,0.0,1.0
1429.0,8.066666667,4.5,3.566666667,0.0,0.5166666666,0.0,1.0
1429.0,8.05,4.433333333,3.616666667,0.0,0.5166666666,0.0,1.0
1429.0,8.05,4.533333333,3.516666667,0.0,0.5166666666,0.0,1.0
1429.0,8.016666666,4.516666667,3.5,0.0,0.5166666668,0.0,1.0
1429.0,8.033333333,4.5,3.533333333,0.0,0.5166666668,0.0,1.0
1429.0,8.033333334,4.516666667,3.516666667,0.0,0.4999999999,0.0,1.0
1429.0,8.033333333,4.483333333,3.55,0.0,0.5166666666,0.0,1.0
1429.0,8.0,4.483333333,3.516666667,0.0,0.5166666666,0.0,1.0
1429.0,7.966666667,4.55,3.416666667,0.0,0.5166666668,0.0,1.0
1429.0,8.0,4.533333333,3.466666667,0.0,0.5166666666,0.0,1.0
1429.0,8.0,4.466666667,3.533333333,0.0,0.5166666668,0.0,1.0
