employee_id,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks
5256.0,8.0,3.5,4.5,0.0,0.5000000001,0.0,1.0
5256.0,8.0,3.5,4.5,0.0,0.5000000001,0.0,1.0
5256.0,8.0,3.5,4.5,0.0,0.5000000001,0.0,1.0
5256.0,8.0,4.0,4.0,0.0,0.5000000001,0.0,1.0
5256.0,8.0,4.0,4.0,0.0,0.5000000001,0.0,1.0
5256.0,8.0,4.0,4.0,0.0,0.5000000001,0.0,1.0
5256.0,8.5,4.0,4.5,0.0,0.5000000001,0.0,1.0
5256.0,8.0,4.0,4.0,0.0,0.5000000001,0.0,1.0
5256.0,8.5,4.5,4.0,0.0,0.5000000001,0.0,1.0
5256.0,8.5,4.5,4.0,0.0,0.5000000001,0.0,1.0
5256.0,8.5,4.5,4.0,0.0,0.5000000001,0.0,1.0
5256.0,9.0,4.5,4.5,0.0,0.5000000001,0.0,1.0
5256.0,8.5,4.5,4.0,0.0,0.5000000001,0.0,1.0
5256.0,8.5,4.0,4.5,0.0,0.5000000001,0.0,1.0
5256.0,8.5,4.5,4.0,0.0,0.5000000001,0.0,1.0
5256.0,9.0,4.5,4.5,0.0,0.5000000001,0.0,1.0
5256.0,10.0,4.5,5.5,0.0,0.5000000001,0.0,1.0
5256.0,8.0,4.5,3.5,0.0,0.5000000001,0.0,1.0
5256.0,5.25,5.25,0.0,0.0,0.0,0.0,0.0
5256.0,10.0,5.0,5.0,0.0,0.5000000001,0.0,1.0
5256.0,9.0,5.0,4.0,0.0,0.5000000001,0.0,1.0
5256.0,8.5,5.5,3.0,0.0,0.5000000001,0.0,1.0
5256.0,10.0,5.0,5.0,0.0,0.5000000001,0.0,1.0
5256.0,9.5,5.0,4.5,0.0,0.5000000001,0.0,1.0
5256.0,11.16666667,5.0,6.166666667,0.0,0.5000000001,0.0,1.0
5256.0,8.0,5.0,3.0,0.0,0.5000000001,0.0,1.0
5256.0,9.0,4.5,4.5,0.0,0.5000000001,0.0,1.0
5256.0,8.5,4.0,4.5,0.0,0.5000000001,0.0,1.0
5256.0,8.0,4.5,3.5,0.0,0.5000000001,0.0,1.0
5256.0,10.0,5.0,5.0,0.0,0.5000000001,0.0,1.0
