employee_id,year,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks,break_required,illegal_breaks,violations
4261,2023,8.0,3.5,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
4261,2023,8.0,3.5,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
4261,2023,8.0,3.5,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
4261,2023,8.0,3.5,4.5,0.0,0.5000000001,0.0,1,Y,OK,0
4261,2023,8.033333333,4.35,3.683333333,0.0,0.5166666668,0.0,1,Y,OK,0
4261,2023,7.966666667,4.233333333,3.733333333,0.0,0.5166666666,0.0,1,Y,OK,0
4261,2023,8.066666667,4.35,3.716666667,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
4261,2023,8.05,4.316666667,3.733333333,0.0,0.5333333333,0.0,1,Y,OK,0
4261,2023,8.05,4.35,3.7,0.0,0.5000000001,0.0,1,Y,OK,0
4261,2023,7.883333333,4.15,3.733333333,0.0,0.5166666666,0.0,1,Y,OK,0
4261,2023,7.466666667,3.816666667,3.65,0.0,0.5166666668,0.0,1,Y,OK,0
4261,2023,7.833333333,4.133333333,3.7,0.0,0.5666666666,0.0,1,Y,OK,0
4261,2023,7.9,4.25,3.65,0.0,0.55,0.0,1,Y,OK,0
4261,2023,7.95,4.233333333,3.716666667,0.0,0.5166666668,0.0,1,Y,OK,0
4261,2023,8.066666667,4.383333333,3.683333333,0.0,0.5333333333,0.0,1,Y,OK,0
4261,2023,7.616666667,3.916666667,3.7,0.0,0.5499999999,0.0,1,Y,OK,0
4261,2023,8.033333333,4.3,3.733333333,0.0,0.5333333333,0.0,1,Y,OK,0
4261,2023,8.016666667,4.366666667,3.65,0.0,0.5166666668,0.0,1,Y,OK,0
4261,2023,7.85,4.183333333,3.666666667,0.0,0.5000000001,0.0,1,Y,OK,0
4261,2023,7.8,4.1,3.7,0.0,0.5666666666,0.0,1,Y,OK,0
4261,2023,7.983333334,4.316666667,3.666666667,0.0,0.5166666666,0.0,1,Y,OK,0
4261,2023,8.083333333,4.366666667,3.716666667,0.0,0.5166666668,0.0,1,Y,OK,0
4261,2023,8.083333333,4.4,3.683333333,0.0,0.4833333333,0.0,1,Y,VIOLATION,1
4261,2023,7.966666666,4.35,3.616666667,0.0,0.6333333335,0.0,1,Y,OK,0
4261,2023,8.033333333,4.333333333,3.7,0.0,0.5333333333,0.0,1,Y,OK,0
4261,2023,7.966666667,4.35,3.616666667,0.0,0.5499999999,0.0,1,Y,OK,0
4261,2023,8.1,4.416666667,3.683333333,0.0,0.5333333333,0.0,1,Y,OK,0
4261,2023,7.966666667,4.316666667,3.65,0.0,0.5666666666,0.0,1,Y,OK,0
4261,2023,8.05,4.4,3.65,0.0,0.55,0.0,1,Y,OK,0
4261,2023,7.933333333,4.366666667,3.566666667,0.0,0.6,0.0,1,Y,OK,0
4261,2023,7.933333333,4.316666667,3.616666667,0.0,0.55,0.0,1,Y,OK,0
4261,2023,8.083333333,4.45,3.633333333,0.0,0.5333333333,0.0,1,Y,OK,0
4261,2023,8.016666667,4.35,3.666666667,0.0,0.5333333333,0.0,1,Y,OK,0
