employee_id,year,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks,close_break,break_required,illegal_breaks_max,illegal_breaks_min,violations_max,violations_min,pay_rate,expected_pay,true_pay_max,true_pay_min,violation_loss_max,violation_loss_min,Unnamed: 21,Unnamed: 22,Unnamed: 23
2898,2021,8.033333333,4.316666667,3.716666667,0.0,29,0,1,0,Y,OK,OK,0,0,17.5,140.5833333,140.5833333,140.5833333,0.0,0.0,,,
2898,2021,8.1,4.433333333,3.666666667,0.0,34,0,1,0,Y,OK,OK,0,0,17.5,141.75,141.75,141.75,0.0,0.0,,,
2898,2021,7.783333333,4.466666667,3.316666667,0.0,29,0,1,0,Y,OK,OK,0,0,17.5,136.2083333,136.2083333,136.2083333,0.0,0.0,,,
2898,2021,8.116666667,4.366666667,3.75,0.0,30,0,1,0,Y,OK,OK,0,0,17.5,142.0416667,142.0416667,142.0416667,0.0,0.0,,,
2898,2021,8.033333333,4.233333333,3.8,0.0,30,0,1,0,Y,OK,OK,0,0,17.5,140.5833333,140.5833333,140.5833333,0.0,0.0,,,
2898,2021,8.066666667,4.283333333,3.783333333,0.0,30,0,1,0,Y,OK,OK,0,0,17.5,141.1666667,141.1666667,141.1666667,0.0,0.0,,,
2898,2021,8.083333333,4.383333333,3.7,0.0,0,0,0,0,Y,VIOLATION,VIOLATION,1,1,17.5,141.4583333,158.9583333,158.9583333,-17.5,-17.5,,,
2898,2021,8.1,4.4,3.7,0.0,29,0,1,0,Y,OK,OK,0,0,17.5,141.75,141.75,141.75,0.0,0.0,,,
2898,2021,8.116666667,4.316666667,3.8,0.0,30,0,1,0,Y,OK,OK,0,0,17.5,142.0416667,142.0416667,142.0416667,0.0,0.0,,,
2898,2021,7.95,4.2,3.75,0.0,31,0,1,0,Y,OK,OK,0,0,17.5,139.125,139.125,139.125,0.0,0.0,,,
2898,2021,8.0,4.25,3.75,0.0,28,0,1,1,Y,OK,OK,0,0,17.5,140.0,140.0,140.0,0.0,0.0,,,
2898,2021,8.033333333,4.283333333,3.75,0.0,31,0,1,0,Y,OK,OK,0,0,17.5,140.5833333,140.5833333,140.5833333,0.0,0.0,,,
2898,2021,8.183333333,4.366666667,3.816666667,0.0,29,0,1,0,Y,OK,OK,0,0,17.5,143.2083333,143.2083333,143.2083333,0.0,0.0,,,
2898,2021,8.15,4.4,3.75,0.0,32,0,1,0,Y,OK,OK,0,0,17.5,142.625,142.625,142.625,0.0,0.0,,,
2898,2021,7.983333333,4.266666667,3.716666667,0.0,30,0,1,0,Y,OK,OK,0,0,17.5,139.7083333,139.7083333,139.7083333,0.0,0.0,,,
2898,2021,8.05,4.35,3.7,0.0,31,0,1,0,Y,OK,OK,0,0,17.5,140.875,140.875,140.875,0.0,0.0,,,
2898,2021,8.0,4.5,3.5,0.0,30,0,1,0,Y,OK,OK,0,0,17.5,140.0,140.0,140.0,0.0,0.0,,,
2898,2021,9.5,4.5,5.0,0.0,31,0,1,0,Y,OK,OK,0,0,17.5,166.25,166.25,166.25,0.0,0.0,,,
2898,2021,11.5,4.5,7.0,0.0,31,0,1,0,Y,OK,OK,0,0,17.5,201.25,201.25,201.25,0.0,0.0,,,
