employee_id,year,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks,close_break,break_required,illegal_breaks_max,illegal_breaks_min,violations_max,violations_min,pay_rate,expected_pay,true_pay_max,true_pay_min,violation_loss_max,violation_loss_min,Unnamed: 21,Unnamed: 22,Unnamed: 23
6042,2023,8.0,4.0,4.0,0.0,31,0,1,0,Y,OK,OK,0,0,17.0,136.0,136.0,136.0,0.0,0.0,,,
6042,2023,8.0,4.0,4.0,0.0,35,0,1,0,Y,OK,OK,0,0,17.0,136.0,136.0,136.0,0.0,0.0,,,
6042,2023,8.0,4.0,4.0,0.0,0,0,0,0,Y,VIOLATION,VIOLATION,1,1,17.0,136.0,153.0,153.0,-17.0,-17.0,,,
6042,2023,8.016666667,4.083333333,3.933333333,0.0,29,0,1,0,Y,OK,OK,0,0,17.0,136.2833333,136.2833333,136.2833333,0.0,0.0,,,
6042,2023,7.8,4.433333333,3.366666667,0.0,0,0,0,0,Y,VIOLATION,VIOLATION,1,1,17.0,132.6,149.6,149.6,-17.0,-17.0,,,
6042,2023,7.933333333,4.383333333,3.55,0.0,39,0,1,0,Y,OK,OK,0,0,17.0,134.8666667,134.8666667,134.8666667,0.0,0.0,,,
6042,2023,8.0,4.5,3.5,0.0,0,0,0,0,Y,VIOLATION,VIOLATION,1,1,17.0,136.0,153.0,153.0,-17.0,-17.0,,,
6042,2023,7.983333333,4.45,3.533333333,0.0,0,0,0,0,Y,VIOLATION,VIOLATION,1,1,17.0,135.7166667,152.7166667,152.7166667,-17.0,-17.0,,,
6042,2023,7.95,4.35,3.6,0.0,37,0,1,0,Y,OK,OK,0,0,17.0,135.15,135.15,135.15,0.0,0.0,,,
6042,2023,7.366666667,4.316666667,3.05,0.0,0,0,0,0,Y,VIOLATION,VIOLATION,1,1,17.0,125.2333333,142.2333333,142.2333333,-17.0,-17.0,,,
6042,2023,7.783333333,4.333333333,3.45,0.0,37,0,1,0,Y,OK,OK,0,0,17.0,132.3166667,132.3166667,132.3166667,0.0,0.0,,,
6042,2023,7.95,4.533333333,3.416666667,0.0,0,0,0,0,Y,VIOLATION,VIOLATION,1,1,17.0,135.15,152.15,152.15,-17.0,-17.0,,,
6042,2023,7.916666667,4.483333333,3.433333333,0.0,0,0,0,0,Y,VIOLATION,VIOLATION,1,1,17.0,134.5833333,151.5833333,151.5833333,-17.0,-17.0,,,
6042,2023,7.7,4.35,3.35,0.0,38,0,1,0,Y,OK,OK,0,0,17.0,130.9,130.9,130.9,0.0,0.0,,,
6042,2023,7.766666667,4.516666667,3.25,0.0,0,0,0,0,Y,VIOLATION,VIOLATION,1,1,17.0,132.0333333,149.0333333,149.0333333,-17.0,-17.0,,,
6042,2023,3.233333333,3.233333333,0.0,0.0,41,0,1,0,N,OK,OK,0,0,17.0,54.96666667,54.96666667,54.96666667,0.0,0.0,,,
