employee_id,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks
40.0,8.0,4.0,4.0,0.0,0.4999999999,0.0,1.0
40.0,8.0,4.0,4.0,0.0,0.4999999999,0.0,1.0
40.0,7.95,4.333333333,3.616666667,0.0,0.5333333335,0.0,1.0
40.0,8.066666667,4.366666667,3.7,0.0,0.4999999999,0.0,1.0
40.0,8.0,4.35,3.65,0.0,0.5166666666,0.0,1.0
40.0,7.883333333,4.316666667,3.566666667,0.0,0.6166666668,0.0,1.0
40.0,7.983333333,4.316666667,3.666666667,0.0,0.5333333333,0.0,1.0
40.0,8.0,4.366666667,3.633333333,0.0,0.4999999999,0.0,1.0
40.0,7.833333333,4.216666667,3.616666667,0.0,0.5833333333,0.0,1.0
40.0,7.966666667,4.283333333,3.683333333,0.0,0.55,0.0,1.0
40.0,8.283333333,4.516666667,3.766666667,0.0,0.5166666666,0.0,1.0
40.0,7.95,4.366666667,3.583333333,0.0,0.5333333333,0.0,1.0
40.0,7.983333333,4.333333333,3.65,0.0,0.5333333333,0.0,1.0
40.0,8.016666667,4.383333333,3.633333333,0.0,0.5000000001,0.0,1.0
40.0,8.0,4.366666667,3.633333333,0.0,0.5166666666,0.0,1.0
40.0,7.966666667,4.333333333,3.633333333,0.0,0.5333333333,0.0,1.0
40.0,7.983333333,4.366666667,3.616666667,0.0,0.5333333333,0.0,1.0
40.0,7.9,4.333333333,3.566666667,0.0,0.5666666668,0.0,1.0
40.0,7.916666667,4.283333333,3.633333333,0.0,0.6,0.0,1.0
40.0,7.783333333,4.15,3.633333333,0.0,0.5833333335,0.0,1.0
40.0,7.966666667,4.9,3.066666667,0.0,0.5000000001,0.0,1.0
40.0,7.9,4.266666667,3.633333333,0.0,0.5666666666,0.0,1.0
40.0,7.983333333,4.383333333,3.6,0.0,0.55,0.0,1.0
40.0,7.816666667,4.2,3.616666667,0.0,0.5833333333,0.0,1.0
40.0,7.933333333,4.266666667,3.666666667,0.0,0.6,0.0,1.0
40.0,8.033333333,4.383333333,3.65,0.0,0.5000000001,0.0,1.0
40.0,8.0,4.333333333,3.666666667,0.0,0.4666666666,0.0,1.0
40.0,7.95,4.266666667,3.683333333,0.0,0.5166666666,0.0,1.0
40.0,7.916666667,4.233333333,3.683333333,0.0,0.5166666666,0.0,1.0
40.0,8.133333333,4.216666667,3.916666667,0.0,0.5666666668,0.0,1.0
40.0,7.916666667,4.283333333,3.633333333,0.0,0.5499999999,0.0,1.0
40.0,7.933333333,4.366666667,3.566666667,0.0,0.5333333335,0.0,1.0
40.0,7.9,4.266666667,3.633333333,0.0,0.55,0.0,1.0
40.0,7.916666667,4.216666667,3.7,0.0,0.4999999999,0.0,1.0
40.0,7.933333333,4.3,3.633333333,0.0,0.55,0.0,1.0
40.0,8.0,4.333333333,3.666666667,0.0,0.5000000001,0.0,1.0
40.0,7.816666667,4.166666667,3.65,0.0,0.55,0.0,1.0
40.0,7.883333333,4.25,3.633333333,0.0,0.5333333333,0.0,1.0
40.0,8.05,4.316666667,3.733333333,0.0,0.5333333333,0.0,1.0
40.0,7.966666667,4.316666667,3.65,0.0,0.55,0.0,1.0
40.0,8.0,4.283333333,3.716666667,0.0,0.5166666668,0.0,1.0
40.0,7.833333333,4.283333333,3.55,0.0,0.5333333333,0.0,1.0
40.0,7.566666667,4.033333333,3.533333333,0.0,0.5666666668,0.0,1.0
40.0,8.083333333,4.45,3.633333333,0.0,0.4333333332,0.0,1.0
40.0,7.9,4.266666667,3.633333333,0.0,0.55,0.0,1.0
40.0,8.05,4.366666667,3.683333333,0.0,0.4833333333,0.0,1.0
40.0,7.9,4.283333333,3.616666667,0.0,0.5833333333,0.0,1.0
40.0,7.983333333,4.333333333,3.65,0.0,0.5333333333,0.0,1.0
40.0,7.916666667,4.3,3.616666667,0.0,0.6,0.0,1.0
40.0,7.933333333,4.25,3.683333333,0.0,0.4833333333,0.0,1.0
40.0,7.933333333,4.283333333,3.65,0.0,0.4999999999,0.0,1.0
